CourseCategory,InstRating,Lectures,Duration,AvgRating,LastUpdated,Fee,Discount,cbrt_NumberRatings,cbrt_Enrollment,cbrt_Student,cbrt_Review
programming,4.4,84.0,11.15,4.4,6.0,11.4922,91.0,9.11779314613618,15.063435058426979,55.461678494140735,20.037429906405972
business,4.4,68.0,7.966666666666667,4.5,6.0,23.99,89.0,12.809855690658686,22.379770213558068,37.00024348512767,23.006929229165934
business,4.5,54.0,3.65,4.6,6.0,17.99,90.0,17.34253292057368,44.52773593897652,96.81848649729758,50.983334295724326
programming,4.6,55.0,10.916666666666666,4.7,6.0,16.99,91.0,9.586468203572707,19.836161512436913,58.593490173662644,35.68736485544193
business,4.1,117.0,6.3,3.8,6.0,19.99,85.0,2.6207413942088964,3.3019272488946267,3.802952460761392,3.141380652391393
business,4.4,54.0,3.3166666666666664,4.4,9.0,19.99,30.0,8.63118299215844,19.563892986034993,51.44541298803349,21.718168083023297
programming,4.5,425.0,38.41666666666666,4.4,6.0,9.3018,87.0,17.692300906400384,31.393864678194582,78.09729257458346,45.1927534262081
it_software,4.3,60.0,5.1,4.3,7.0,16.99,43.0,12.842275583911558,20.640909059975158,21.810353357274188,14.252231106492495
it_software,4.3,34.0,4.216666666666667,4.2,6.0,16.99,83.0,10.366410367602718,21.65579994199169,106.40261620378516,48.42703450622569
personal_development,4.3,66.0,6.866666666666667,4.4,10.0,21.99,86.0,15.493233258593326,25.288914931163276,32.814384925731304,18.791817776365995
marketing,4.4,40.0,12.45,4.4,6.0,16.99,88.0,29.080237563074625,54.138760642052375,69.81002912789617,36.02364701522467
it_software,4.1,74.0,7.516666666666667,3.8,7.0,19.99,89.0,5.990726414895093,13.29125624245195,38.96731866551829,20.563948632708893
programming,4.4,152.0,21.6,4.4,7.0,17.99,78.0,11.090167956795456,19.95740936627745,24.95404892502876,12.86245518275925
business,4.4,125.0,25.966666666666665,4.4,6.0,17.99,32.0,19.938142211275185,31.110944821484573,42.034552066183906,31.590150751958394
it_software,4.3,43.0,5.266666666666667,4.4,6.0,16.99,32.0,10.05964355736237,15.100071633945216,22.937448182981292,15.409461774175035
personal_development,4.4,47.0,3.4,4.5,10.0,19.99,76.0,22.25865505137558,36.1204811100212,41.4276088333049,25.02770262457834
business,4.7,131.0,11.95,4.8,6.0,19.99,48.0,10.294570928419699,18.387680789771657,31.61284795080195,22.52129670829987
business,4.4,42.0,2.283333333333333,4.5,10.0,16.99,89.0,8.66683102909851,17.92769347056453,31.54398826252791,11.722813257645152
design,4.6,85.0,7.733333333333333,4.6,6.0,21.99,69.0,29.67008895979415,49.120624649435634,54.63650097246158,33.840079435418346
it_software,4.5,60.0,43.36666666666667,4.5,6.0,16.99,89.0,26.64651254954876,42.226291800211655,56.689394958103364,33.27502026930569
marketing,4.4,37.0,22.95,4.5,6.0,16.99,67.0,11.698507126834198,19.55518010834127,32.4078652855438,20.16037718703042
personal_development,4.6,29.0,2.3166666666666664,4.6,10.0,19.99,91.0,13.878195027548227,28.510614698005107,89.11670923667198,59.85483425018576
programming,4.6,356.0,40.35,4.5,6.0,20.99,83.0,7.617411603093272,12.690935313458944,24.62589645185748,13.418345704162139
design,4.6,40.0,2.4,4.4,7.0,17.99,79.0,11.1091070459642,21.480241447187563,23.120352121647073,12.523157073504045
programming,4.6,57.0,12.3,4.5,6.0,9.3018,92.0,16.872166876914775,26.254889489801073,29.90152898748169,19.40143114818498
programming,4.6,59.0,6.2,4.5,6.0,21.99,91.0,14.51643004818508,28.761822484924366,73.95517129023337,46.54379809871459
personal_development,4.7,109.0,12.216666666666669,4.8,8.0,16.99,40.0,5.104468722001463,6.534335077087573,13.20197399312254,5.8284766832514565
it_software,4.2,72.0,5.566666666666666,4.3,6.0,16.99,83.0,9.077519683234852,14.680656990348217,17.6281745702656,11.505353525062663
programming,4.2,80.0,10.183333333333334,4.3,7.0,13.135,84.0,9.989989983299925,29.41342037738405,82.14089400295259,28.698015702102484
design,4.6,23.0,1.6166666666666667,4.7,8.0,17.99,90.0,5.5720546555426225,12.499733327644243,19.695384009579335,12.195859922821404
programming,4.4,49.0,7.183333333333334,4.3,6.0,12.0398,83.0,15.19017139300605,33.153251085744756,82.24544740648133,48.285909356127206
business,4.4,16.0,1.5833333333333337,4.5,6.0,19.99,84.0,7.027105788338387,10.082648376090521,10.108811706815155,7.060696670652126
it_software,4.6,26.0,5.116666666666666,4.7,6.0,16.99,73.0,13.862601536857618,21.932991703509668,45.165808062423295,27.202861578982848
programming,4.5,111.0,14.233333333333333,4.5,6.0,23.99,90.0,28.363044573053077,51.328521315766125,74.04197764395026,44.79162922898139
personal_development,4.4,170.0,15.883333333333333,4.4,7.0,21.99,84.0,9.608181682517248,15.49184447826511,15.696086763219256,9.875113495464248
design,4.5,69.0,5.833333333333333,4.6,6.0,16.99,69.0,18.0451541230604,28.016147148994307,54.311415082745455,31.19920280671848
personal_development,4.4,60.0,4.966666666666667,4.5,8.0,19.99,91.0,8.112980254932964,16.050620926214563,64.73079985073923,43.108074993925676
programming,4.5,55.0,3.95,4.5,6.0,16.99,84.0,10.476895531716472,20.895932604394634,30.379981626906684,15.74464418550331
it_software,4.2,69.0,9.65,4.2,6.0,16.99,51.0,8.315517494203828,13.647670084066132,36.17863884284971,18.263610288950503
design,4.5,75.0,3.6,4.7,6.0,21.99,82.0,7.355762368401103,18.2375908637178,26.71300969326888,11.260976940329119
it_software,4.2,92.0,13.933333333333334,4.2,6.0,16.99,91.0,13.768295205555997,23.641070875282345,43.82298023336504,27.94461842341146
business,4.2,81.0,14.266666666666667,4.2,6.0,41.99,81.0,5.217103446276167,8.415541898951929,8.415541898951929,5.217103446276167
personal_development,4.4,33.0,3.4,4.6,7.0,31.99,86.0,10.066227095601128,16.212021763012736,24.768530149266297,16.13044404846397
it_software,4.6,99.0,21.383333333333333,4.5,8.0,16.99,88.0,29.02969609677053,46.84269121763956,65.27129216117478,35.66562821483278
programming,4.0,46.0,5.383333333333334,3.7,9.0,9.3018,85.0,8.344341008882852,14.341921420171222,68.73637415912197,37.52904416583061
it_software,4.2,34.0,3.25,4.2,6.0,69.99,85.0,6.716569961547597,10.67360659488778,25.550968160687884,11.73008547617136
programming,4.4,118.0,23.4,4.3,6.0,17.99,80.0,7.1005884587975405,13.727732553476791,32.02016957612691,19.773272784286704
programming,4.6,82.0,10.283333333333331,4.6,6.0,39.99,74.0,26.24811777887328,44.38251211842328,106.06030744092381,79.89533186699725
personal_development,4.7,66.0,3.2666666666666666,4.6,6.0,19.99,90.0,5.440121825414797,9.340838634275974,9.40910540677263,5.473703674798427
programming,4.5,222.0,30.78333333333333,4.5,6.0,23.99,88.0,16.87099584922661,27.789665430406533,44.43575293003592,27.024668812260458
business,4.3,66.0,1.8333333333333333,4.2,6.0,21.99,88.0,9.077519683234852,14.571584187569334,15.36582063833195,10.023279099634262
business,4.1,42.0,3.1333333333333333,4.1,6.0,19.99,92.0,5.117229946912049,7.8997916945555655,85.58584904516572,36.271608203051116
programming,3.8,71.0,14.166666666666666,3.8,6.0,84.99,88.0,3.583047871015946,6.366096760416893,6.366096760416893,3.583047871015946
lifestyle,4.4,57.0,9.85,4.3,6.0,17.99,86.0,14.025463861128628,25.301417950285064,36.14448109746276,22.707059846847557
it_software,4.3,51.0,4.216666666666667,4.3,6.0,9.3018,67.0,4.890973246508748,8.368209391204644,10.8179400048236,5.5612977665212355
design,4.6,42.0,5.783333333333333,4.5,7.0,16.99,88.0,9.405338750883029,14.930044627268993,30.10665739433624,16.461803288379592
programming,4.1,258.0,22.416666666666668,3.7,7.0,16.99,89.0,12.478362567331654,23.910546631147596,37.711808809083685,15.838213331113426
it_software,4.4,22.0,2.1166666666666667,4.5,6.0,11.4922,85.0,18.790873795966743,30.375647047696518,38.09509883381631,23.119104901031214
programming,4.3,236.0,16.866666666666667,4.3,6.0,19.99,74.0,9.220872584116893,15.870041024512824,27.29265546858036,11.53298657634852
business,4.5,122.0,15.8,4.5,9.0,19.99,82.0,15.056086323209358,29.319883066809055,71.99665622331375,35.60472941417864
programming,4.5,44.0,5.8,4.5,6.0,16.99,92.0,6.231679684369752,16.646687169864066,33.12897187450805,14.782033225679747
personal_development,4.3,35.0,2.1666666666666665,4.2,6.0,17.99,86.0,9.012328782536258,16.991922344697556,53.519397863013154,28.004251055237944
it_software,4.4,177.0,16.666666666666668,4.5,6.0,19.99,88.0,26.04676003485802,42.297584192502754,74.7679345340523,45.518287540735514
programming,4.4,33.0,10.85,4.7,6.0,20.99,88.0,8.59072372781772,16.44086576347292,49.18602066099001,24.584602698667013
business,4.4,55.0,1.7,4.3,6.0,199.99,89.0,7.060696670652126,12.661894170053571,59.4199663065376,29.438442931196334
it_software,4.5,74.0,13.216666666666669,4.3,6.0,16.99,62.0,9.686970140981668,13.743633416208496,25.195795888909004,19.91631701289913
it_software,4.3,132.0,11.6,4.4,6.0,16.99,89.0,10.617722813909669,16.629829753604653,22.937448182981292,15.409461774175035
it_software,4.6,35.0,3.1166666666666667,4.5,6.0,9.3018,32.0,9.224791357467582,20.21762341363031,67.96891601227784,46.445266467106194
design,4.6,96.0,8.9,4.6,7.0,16.99,92.0,14.406452869251499,44.94033244165671,66.93853425756916,32.47690667152292
lifestyle,4.4,68.0,9.983333333333333,4.4,12.0,17.99,69.0,9.902383536555579,19.011073876906067,19.01199611780578,9.902383536555579
programming,4.5,16.0,2.4166666666666665,4.6,6.0,24.99,51.0,31.09543948043336,48.07655607514717,99.63023441938006,66.07727404541723
programming,4.6,51.0,3.6666666666666665,4.6,7.0,16.99,90.0,31.92070209488712,53.47012627479868,87.55182779881764,63.72834071326919
programming,4.2,29.0,2.65,4.1,6.0,17.99,32.0,9.704698896018698,19.009229126627453,32.26505116409936,12.381275937820218
personal_development,4.6,132.0,9.516666666666667,4.7,6.0,19.99,32.0,8.291344341849697,16.699446597412148,28.195905043944638,11.913733174180997
business,4.4,30.0,2.333333333333333,4.6,6.0,17.99,56.0,11.287201946404664,23.184402913362145,29.079843388387175,14.398418036090561
programming,4.6,302.0,25.78333333333333,4.5,6.0,17.99,88.0,14.8200725936697,27.462980491063234,73.95517129023337,46.54379809871459
it_software,4.3,55.0,10.533333333333331,4.4,6.0,16.99,79.0,13.608184231906735,20.43944055055576,106.40261620378516,48.42703450622569
it_software,4.1,699.0,78.8,3.6,6.0,16.99,88.0,6.406958577185558,10.026595869929169,85.58584904516572,36.271608203051116
programming,4.7,81.0,6.066666666666666,4.6,6.0,16.99,92.0,15.409461774175035,28.082663876085537,67.00801864375558,43.50882808451747
it_software,4.1,65.0,3.1333333333333333,4.1,9.0,21.99,88.0,10.743370709889664,17.66029595065001,17.66029595065001,10.743370709889664
it_software,4.6,60.0,25.316666666666663,4.7,7.0,9.3018,80.0,6.144633651371695,9.761000076685077,19.16386432459143,11.202847915231798
programming,4.5,70.0,6.233333333333333,4.4,9.0,9.3018,77.0,12.352943399581655,22.211459603127683,118.76837462667018,70.99060908659108
it_software,4.6,24.0,4.033333333333333,4.6,6.0,9.8494,89.0,17.402175268628707,29.03325554783372,52.838000651362556,29.740728697740035
lifestyle,4.6,90.0,6.833333333333333,4.6,8.0,20.99,73.0,5.708267473384861,10.062936403279167,18.75019259061439,9.008222937420152
it_software,4.5,266.0,13.816666666666666,4.5,8.0,16.99,32.0,20.90508945596295,30.171242891460274,86.7377047411842,45.92157399089497
business,4.4,72.0,9.616666666666667,4.2,6.0,16.99,81.0,9.564655913861944,16.988458140249932,64.73079985073923,43.108074993925676
personal_development,4.1,20.0,2.1,3.6,9.0,16.99,83.0,5.9059405836244885,9.52073035377839,19.999166631942032,13.425746889173134
programming,4.4,138.0,34.666666666666664,4.4,7.0,16.99,89.0,8.693375853439345,16.91538111622984,57.05565508946269,26.44309612397993
design,4.5,45.0,5.216666666666667,4.3,6.0,16.99,37.0,19.592590563221293,36.06700483979624,78.7948530913009,36.73761286748416
business,4.6,36.0,4.9,4.6,8.0,17.99,56.0,18.4427252259052,33.80569678613119,48.36797622074185,34.658446440175815
business,4.2,63.0,3.95,4.4,6.0,17.99,89.0,10.78365153390936,18.05640741104731,25.54483972772254,12.132784528840997
design,4.3,104.0,11.216666666666669,4.3,6.0,16.99,91.0,7.166095742031892,10.409655726788403,14.522754601887197,10.322801154563672
business,4.4,164.0,10.083333333333334,4.2,6.0,16.99,86.0,9.676301663032051,16.075167149067347,46.46302992775264,26.011336279421663
lifestyle,4.7,26.0,6.283333333333333,4.7,6.0,17.99,73.0,9.72588826218856,20.89745930364785,39.865380783248355,26.09433189207585
business,4.5,38.0,3.5666666666666664,4.6,6.0,16.99,90.0,7.211247851537042,13.070621575759201,22.2182140919284,13.009854461020417
it_software,4.4,54.0,5.216666666666667,4.4,6.0,25.99,89.0,13.311979708849432,23.52359182037315,23.52359182037315,13.311979708849432
business,4.4,46.0,22.75,4.5,6.0,16.99,84.0,13.713567464037595,23.87609755286247,43.21561078480725,28.11601523704498
design,4.6,27.0,5.05,4.7,6.0,17.99,88.0,11.065722246465494,19.827686330242074,30.10665739433624,16.461803288379592
personal_development,4.5,31.0,5.333333333333333,4.7,11.0,23.99,74.0,6.082201995573399,11.07660032891528,13.609984018230051,9.99666555493786
lifestyle,4.1,93.0,8.6,4.1,10.0,17.99,86.0,6.958943337186095,10.5192391031638,10.5192391031638,6.958943337186095
business,4.5,52.0,5.383333333333334,4.3,11.0,199.99,80.0,17.06663580994855,29.774607139125557,105.13491350034136,69.75732292089708
business,4.4,38.0,8.916666666666666,4.4,6.0,19.99,32.0,15.648588371758162,25.11520166101732,27.547136789167684,15.648588371758162
programming,4.6,115.0,13.266666666666667,4.1,6.0,13.135,85.0,9.939636356221659,17.415373738055766,27.085235895273197,15.891188768061165
personal_development,4.4,281.0,33.85,4.4,9.0,19.99,60.0,12.313497862043473,22.372446989797798,53.116038626847015,34.07538061806123
it_software,4.4,131.0,17.483333333333334,4.4,7.0,34.99,92.0,12.777270861357497,19.902020787523792,34.88424342714373,20.164476991346277
business,4.5,8.0,1.05,4.6,6.0,27.99,92.0,30.905365231969313,50.67822527920923,105.12664989589508,69.75732292089708
business,4.5,57.0,6.533333333333333,4.4,6.0,16.99,92.0,16.90838839897321,24.8751104765175,32.55446488744694,22.79207686122026
programming,4.5,50.0,7.133333333333334,4.6,6.0,16.99,92.0,10.406578677916617,16.785067986929082,38.15312177611626,17.731614898713836
programming,4.5,63.0,7.166666666666667,4.5,6.0,21.99,90.0,10.653086015253,19.30710540458092,46.686153992760595,21.999311273204945
programming,4.3,67.0,9.066666666666666,4.3,6.0,24.99,69.0,13.866069788575222,24.036980027669465,28.499538312003807,16.24619240178272
it_software,4.2,225.0,18.916666666666668,4.3,6.0,21.99,92.0,11.555497342463699,19.404972686373107,33.84095266018676,15.532018447809627
it_software,3.9,7.0,1.35,3.9,6.0,9.3018,92.0,6.1622401477490385,10.37261037528152,39.493402733045194,16.947937607829445
design,4.2,26.0,4.116666666666666,4.3,7.0,17.99,85.0,9.053183052567537,14.042388535278947,22.880922053570945,12.603408836646649
personal_development,4.5,7.0,7.833333333333333,4.3,6.0,199.99,49.0,6.9034359418995574,19.76645000253849,38.46429477682513,24.2531083272506
design,4.3,137.0,25.33333333333333,4.1,6.0,19.99,77.0,5.277632087904077,9.50599805890289,18.768189755450233,13.121155336490236
lifestyle,4.6,139.0,6.4,4.6,9.0,16.99,92.0,12.820004526856543,22.01445331246337,50.78106844116547,29.63824797519907
design,4.5,377.0,51.78333333333333,4.6,7.0,31.99,76.0,8.724141342909675,16.163684337863266,19.680764891944577,10.925111142562795
design,4.6,215.0,41.16666666666666,4.5,6.0,16.99,86.0,17.79078764134848,34.606476340129106,60.85354096083535,30.953798676491942
it_software,4.1,16.0,2.9166666666666665,4.1,7.0,16.99,86.0,9.252130018365484,16.54989488285234,37.96349217614065,13.676244195400475
personal_development,4.5,31.0,2.9833333333333334,4.5,10.0,23.99,43.0,15.710955610759562,30.879168903867455,34.68672819752859,18.136817501399232
lifestyle,4.4,122.0,6.05,4.4,6.0,23.99,88.0,4.179339196381232,6.333025531362916,6.341325705384997,4.179339196381232
personal_development,4.5,145.0,4.633333333333333,4.5,6.0,17.99,57.0,11.79513349071183,21.126223917511055,21.12398312157597,11.79513349071183
design,4.6,55.0,2.716666666666667,4.7,6.0,21.99,90.0,12.251631047572491,25.282658782740228,29.857472080233194,16.481460658544986
lifestyle,4.5,601.0,31.166666666666668,4.4,7.0,19.99,69.0,15.613116297391887,28.350193732624493,45.697287672179954,26.493531113551484
business,4.3,103.0,9.133333333333333,4.3,6.0,21.99,85.0,8.046602992973472,11.527972233726738,33.558004505921275,14.317571761420652
it_software,4.1,13.0,1.75,3.8,6.0,16.99,91.0,7.027105788338387,14.293138997630047,38.96731866551829,20.563948632708893
programming,4.6,53.0,6.066666666666666,4.7,8.0,21.99,37.0,17.302542310730978,31.83903543284697,87.55182779881764,63.72834071326919
programming,4.5,34.0,3.983333333333333,4.4,7.0,9.3018,88.0,11.21611201466203,22.894284851066637,74.04197764395026,44.79162922898139
it_software,4.5,43.0,4.9,4.0,9.0,16.99,92.0,17.74961977628957,35.237835951806474,87.98075508911616,63.430825533151435
business,4.3,493.0,91.08333333333331,4.3,6.0,19.99,84.0,13.32325627477438,18.344199251941347,19.404972686373107,13.59917815102865
it_software,4.5,276.0,14.45,4.6,6.0,16.99,69.0,13.340135418171926,21.942688293772438,36.45688284478766,23.320037776977777
it_software,4.5,81.0,12.366666666666667,4.5,6.0,16.99,43.0,7.780490361481425,16.990767766835425,34.837889765650175,18.317415016366446
lifestyle,4.4,211.0,17.4,4.4,6.0,21.99,32.0,7.459035925891642,13.39609301705299,28.154334824769805,16.6767050637323
programming,4.5,79.0,6.566666666666666,4.6,8.0,23.99,78.0,20.40026912370836,33.83338321448854,76.86336594383073,57.80632985038967
design,4.5,78.0,4.4,4.5,7.0,16.99,66.0,10.316541115942584,15.438885258723284,28.34521608460144,18.399503767335474
lifestyle,4.4,76.0,9.0,4.0,6.0,23.99,91.0,6.045943596012514,10.105548694417122,28.492970462877537,18.29453687442829
it_software,4.5,108.0,6.25,4.4,6.0,20.99,90.0,14.158072449804987,24.085344302996575,24.22587674412348,14.293138997630047
lifestyle,4.6,41.0,1.7166666666666668,4.6,6.0,23.99,88.0,8.173302025563114,13.436833390403422,13.436833390403422,8.173302025563114
programming,4.5,98.0,14.3,4.4,7.0,9.3018,51.0,14.717682763782065,24.485483556637572,99.63023441938006,66.07727404541723
it_software,4.5,31.0,3.716666666666667,4.4,6.0,21.99,92.0,8.315517494203828,17.788681100846716,37.332766431301,26.687293069345994
